location,date,people_fully_vaccinated_per_hundred
France,2020-11-09,10.704335633698685
France,2020-11-10,5.865900656752943
France,2020-11-11,6.917899702791914
France,2020-11-12,9.837180115969527
France,2020-11-13,13.95102428509649
France,2020-11-14,7.637223396964434
France,2020-11-15,9.67776872796296
France,2020-11-16,8.90931554433774
France,2020-11-17,13.973966720300801
France,2020-11-18,5.7760876267142685
France,2020-11-19,10.874705431675794
France,2020-11-20,13.865032901656422
France,2020-11-21,15.476422801450951
France,2020-11-22,12.586617723978977
France,2020-11-23,9.32731604206516
France,2020-11-24,9.7565205721132
France,2020-11-25,9.198167973221851
France,2020-11-26,12.029382787895793
France,2020-11-27,13.633463477900762
France,2020-11-28,14.646089955837132
France,2020-11-29,10.265842828451525
France,2020-11-30,13.748806075527142
France,2020-12-01,16.14493754913945
France,2020-12-02,16.33948513618311
France,2020-12-03,13.966736431489853
France,2020-12-04,13.301755655906673
France,2020-12-05,12.172007691195079
France,2020-12-06,8.130052251367331
France,2020-12-07,7.483555831265022
France,2020-12-08,11.927103182151502
France,2020-12-09,8.045218705731005
France,2020-12-10,13.247099085732833
France,2020-12-11,14.206713855735105
France,2020-12-12,12.820194969000509
France,2020-12-13,6.758976577658933
France,2020-12-14,7.083145076789619
France,2020-12-15,7.850767163923014
France,2020-12-16,8.432030884349572
France,2020-12-17,19.368473979001333
France,2020-12-18,11.062884720906903
France,2020-12-19,10.454048532064979
France,2020-12-20,7.345146254334247
France,2020-12-21,15.213293235186992
France,2020-12-22,15.55457559927229
France,2020-12-23,9.186102178269838
France,2020-12-24,19.443609110667197
France,2020-12-25,17.946810943012757
France,2020-12-26,10.151438503624362
France,2020-12-27,13.801896232831522
France,2020-12-28,13.513311072403784
France,2020-12-29,12.048990309660956
France,2020-12-30,18.84217639340627
France,2020-12-31,8.773408592944573
France,2021-01-01,13.272056477502995
France,2021-01-02,13.549254506018569
France,2021-01-03,14.24026638782844
France,2021-01-04,20.147979868259707
France,2021-01-05,10.700686366002369
France,2021-01-06,9.043847602684092
France,2021-01-07,16.87890778859873
France,2021-01-08,10.242284019666316
France,2021-01-09,8.796460913575682
France,2021-01-10,14.270397996794223
France,2021-01-11,11.154519678301186
France,2021-01-12,13.434979254340544
France,2021-01-13,11.927463957608582
France,2021-01-14,9.36365611102997
France,2021-01-15,16.859520526494805
France,2021-01-16,8.432294688631771
France,2021-01-17,23.60864310270983
France,2021-01-18,13.629554452106452
France,2021-01-19,19.481067420983802
France,2021-01-20,21.489951109778175
France,2021-01-21,12.855229126402659
France,2021-01-22,20.729062571227132
France,2021-01-23,22.251428285592652
France,2021-01-24,12.454129528035107
France,2021-01-25,25.223160039543632
France,2021-01-26,8.85170760831552
France,2021-01-27,12.260708212027753
France,2021-01-28,22.016357007964274
France,2021-01-29,12.008466733464523
France,2021-01-30,20.849721621527994
France,2021-01-31,23.721782087200815
France,2021-02-01,25.682171198362976
France,2021-02-02,17.24418102258477
France,2021-02-03,26.185742389081685
France,2021-02-04,16.318039110602047
France,2021-02-05,12.926304714138945
France,2021-02-06,18.351985540833525
France,2021-02-07,20.926783046469165
France,2021-02-08,17.53072868371397
France,2021-02-09,19.632292968988963
France,2021-02-10,16.95356997295299
France,2021-02-11,19.060572344795247
France,2021-02-12,27.163539065400702
France,2021-02-13,18.796825667683045
France,2021-02-14,14.235095060095018
France,2021-02-15,23.91618580873884
France,2021-02-16,15.997863143627592
France,2021-02-17,25.2711776797707
France,2021-02-18,10.747050387388985
France,2021-02-19,16.144252755908614
France,2021-02-20,11.59001821108247
France,2021-02-21,11.472229355218298
France,2021-02-22,22.820274315697013
France,2021-02-23,17.529629066801427
France,2021-02-24,27.29243094550374
France,2021-02-25,20.328102757470585
France,2021-02-26,15.986398745562884
France,2021-02-27,24.661955536836334
France,2021-02-28,22.817540869189703
France,2021-03-01,26.511730264915748
France,2021-03-02,23.44355966500864
France,2021-03-03,13.740476392237758
France,2021-03-04,24.225417779708266
France,2021-03-05,18.544223310408857
France,2021-03-06,20.129689332383172
France,2021-03-07,29.852856090484238
France,2021-03-08,18.145241376882463
France,2021-03-09,23.573533831405783
France,2021-03-10,18.392160921680702
France,2021-03-11,12.727168186656744
France,2021-03-12,20.500794854038464
France,2021-03-13,23.69652849632848
France,2021-03-14,19.692821437215894
France,2021-03-15,19.41652282598442
France,2021-03-16,28.91628945428729
France,2021-03-17,11.653073790368344
France,2021-03-18,17.582437267956653
France,2021-03-19,29.121011291374092
France,2021-03-20,31.67782231402895
France,2021-03-21,20.435510722834554
France,2021-03-22,31.24787047191172
France,2021-03-23,15.79582076002574
France,2021-03-24,16.37639444042592
France,2021-03-25,30.693163386133513
France,2021-03-26,32.13460227670016
France,2021-03-27,16.624532663141352
France,2021-03-28,12.920388788274916
France,2021-03-29,13.695519979682677
France,2021-03-30,17.74017346426926
France,2021-03-31,29.517908405234998
France,2021-04-01,23.734807953212645
France,2021-04-02,22.551896676929363
France,2021-04-03,25.694116368634223
France,2021-04-04,33.08731010040003
France,2021-04-05,14.111286071619217
France,2021-04-06,28.67337906327795
France,2021-04-07,34.385659380295266
France,2021-04-08,17.26307101055328
France,2021-04-09,32.50786727787258
France,2021-04-10,29.231802942531854
France,2021-04-11,12.604479133792045
France,2021-04-12,17.997647336908354
France,2021-04-13,27.314365594128255
France,2021-04-14,24.85952841938205
France,2021-04-15,25.595612687918962
France,2021-04-16,18.298260615170566
France,2021-04-17,29.49258711478653
France,2021-04-18,19.31374294760678
France,2021-04-19,22.50270465190488
France,2021-04-20,22.070464263353934
France,2021-04-21,29.886638064057415
France,2021-04-22,15.110470699090365
France,2021-04-23,18.13242685673276
France,2021-04-24,18.07282442367475
France,2021-04-25,15.758199059596892
France,2021-04-26,18.397469449747938
France,2021-04-27,28.894272992799547
France,2021-04-28,32.28280607690373
France,2021-04-29,30.515980655287926
France,2021-04-30,25.74496684269529
France,2021-05-01,14.639516134045687
France,2021-05-02,38.809586484268216
France,2021-05-03,17.837641504361038
France,2021-05-04,31.313692726871977
France,2021-05-05,38.006757556468784
France,2021-05-06,32.33998159148669
France,2021-05-07,19.459145249120553
France,2021-05-08,22.189659326381424
France,2021-05-09,14.474620169402899
France,2021-05-10,30.48957579907391
France,2021-05-11,30.607306974243084
France,2021-05-12,33.82381604598807
France,2021-05-13,14.154597212934712
France,2021-05-14,36.63598782932017
France,2021-05-15,34.5600357114686
France,2021-05-16,17.944825066674486
France,2021-05-17,23.818307720458296
France,2021-05-18,32.10640197989891
France,2021-05-19,28.18105156081128
France,2021-05-20,17.468677094795854
France,2021-05-21,16.739343191392813
France,2021-05-22,36.64965015449141
France,2021-05-23,18.82625628711114
France,2021-05-24,19.356269009196776
France,2021-05-25,38.463678322810296
France,2021-05-26,32.25204940233329
France,2021-05-27,32.1472241972806
France,2021-05-28,28.596896523809527
France,2021-05-29,31.32155392198712
France,2021-05-30,32.392028896931244
France,2021-05-31,43.30087392788562
France,2021-06-01,21.400009901040345
France,2021-06-02,21.222503865103636
France,2021-06-03,16.60511093361841
France,2021-06-04,34.63014408439874
France,2021-06-05,31.47126542466786
France,2021-06-06,18.39830003578386
France,2021-06-07,26.109075840569258
France,2021-06-08,20.563495121535478
France,2021-06-09,25.277044908186188
France,2021-06-10,44.2635571665356
France,2021-06-11,36.209556469744186
France,2021-06-12,15.582371394410858
France,2021-06-13,23.177248672551006
France,2021-06-14,15.770171804703374
France,2021-06-15,37.6609234618291
France,2021-06-16,30.149018043925377
France,2021-06-17,46.61338318460895
France,2021-06-18,38.6111560700092
France,2021-06-19,31.96246640102749
France,2021-06-20,41.09822098855625
France,2021-06-21,38.0717953789968
France,2021-06-22,23.577704831060792
France,2021-06-23,32.762213139515026
France,2021-06-24,33.686359322206854
France,2021-06-25,30.43941435544971
France,2021-06-26,21.80208319365712
France,2021-06-27,23.29248346338396
France,2021-06-28,25.227831050877562
France,2021-06-29,16.532266839852504
France,2021-06-30,46.05067649550905
France,2021-07-01,38.66672932562141
France,2021-07-02,38.900486226152196
France,2021-07-03,35.17244413293918
France,2021-07-04,39.128325588498846
France,2021-07-05,48.901464145830005
France,2021-07-06,29.298807175701725
France,2021-07-07,40.25584948430192
France,2021-07-08,28.622315845771688
France,2021-07-09,45.23324587814399
France,2021-07-10,45.49395833081617
France,2021-07-11,47.1161518942291
France,2021-07-12,17.0341140269513
France,2021-07-13,26.978870840868005
France,2021-07-14,21.490035505734106
France,2021-07-15,32.43553072826533
France,2021-07-16,33.94483281536405
France,2021-07-17,25.85191826477422
France,2021-07-18,41.96421467714591
France,2021-07-19,26.480078271300545
France,2021-07-20,46.70925244727587
France,2021-07-21,23.447014137705825
France,2021-07-22,30.093064728355344
France,2021-07-23,39.053873993165816
France,2021-07-24,38.57619395916754
France,2021-07-25,20.231018920180023
France,2021-07-26,47.25367728790228
France,2021-07-27,38.65188565672808
France,2021-07-28,48.35604206936305
France,2021-07-29,48.414299469266545
France,2021-07-30,37.1301135083136
France,2021-07-31,50.223819880287195
France,2021-08-01,48.13815841764037
France,2021-08-02,52.2008014153114
France,2021-08-03,48.48289250828269
France,2021-08-04,47.56333863604137
France,2021-08-05,34.99391335243651
France,2021-08-06,25.775524385680985
France,2021-08-07,51.20872701064014
France,2021-08-08,44.500790386637156
France,2021-08-09,28.53379704324599
France,2021-08-10,30.780443452856517
France,2021-08-11,43.52908138515999
France,2021-08-12,35.98367694741509
France,2021-08-13,21.45670653213099
France,2021-08-14,23.73357399258931
France,2021-08-15,46.21356615830674
France,2021-08-16,30.82278645952411
France,2021-08-17,37.58532367939606
France,2021-08-18,47.37164328668186
France,2021-08-19,46.91908476397697
France,2021-08-20,25.0797650109615
France,2021-08-21,22.55944868784363
France,2021-08-22,41.2455566740804
France,2021-08-23,47.05788592199398
France,2021-08-24,24.663517035825596
France,2021-08-25,33.22149644716917
France,2021-08-26,52.34461944596387
France,2021-08-27,55.31374632176029
France,2021-08-28,36.63627882046788
France,2021-08-29,22.311363460187074
France,2021-08-30,29.247083209411766
France,2021-08-31,28.365935916211125
France,2021-09-01,28.67179235699301
France,2021-09-02,38.661998339252825
France,2021-09-03,42.245800415971274
France,2021-09-04,24.34012491738547
France,2021-09-05,54.46275545591071
France,2021-09-06,44.01497125494782
France,2021-09-07,43.23171817255941
France,2021-09-08,58.74752043617922
France,2021-09-09,44.67450150872776
France,2021-09-10,56.72967822725704
France,2021-09-11,31.293027499919713
France,2021-09-12,29.53116666482525
France,2021-09-13,40.66074747297812
France,2021-09-14,40.44521880023031
France,2021-09-15,29.204642709252656
France,2021-09-16,48.34612297306789
France,2021-09-17,21.39720629716241
France,2021-09-18,48.22053413825283
France,2021-09-19,38.861422176605984
France,2021-09-20,48.392605691394714
France,2021-09-21,39.86488973017397
France,2021-09-22,60.42295171998403
France,2021-09-23,34.22208299522783
France,2021-09-24,60.93374771079816
France,2021-09-25,23.276926430133788
France,2021-09-26,48.889319997487085
France,2021-09-27,39.50467516089536
France,2021-09-28,54.868711459482554
France,2021-09-29,53.64802850022711
France,2021-09-30,54.21876462592658
France,2021-10-01,24.860073450845327
France,2021-10-02,55.40712282418825
France,2021-10-03,29.989686612637957
France,2021-10-04,22.131139108465366
France,2021-10-05,30.288573970682158
France,2021-10-06,41.42375992880292
France,2021-10-07,52.66552166024472
France,2021-10-08,30.541880435396283
France,2021-10-09,26.11412154864556
France,2021-10-10,48.93280178952233
France,2021-10-11,63.510835956208744
France,2021-10-12,47.22733595947302
France,2021-10-13,51.21546665730714
France,2021-10-14,45.7363168254707
France,2021-10-15,55.397452790671366
France,2021-10-16,63.902331395068956
France,2021-10-17,45.31520855614162
France,2021-10-18,39.880387260808575
France,2021-10-19,59.31095746658151
France,2021-10-20,64.22712862231157
France,2021-10-21,27.55815587008708
France,2021-10-22,47.33170538430324
France,2021-10-23,56.86823967202388
France,2021-10-24,45.57026776739683
France,2021-10-25,40.18650599412833
France,2021-10-26,51.17668107629913
France,2021-10-27,34.19368739639267
France,2021-10-28,37.78645156075744
France,2021-10-29,66.55553898610798
France,2021-10-30,50.80000044653994
France,2021-10-31,61.50714296433614
France,2021-11-01,58.718806235367744
France,2021-11-02,51.85226494773108
France,2021-11-03,60.46688161889067
France,2021-11-04,35.57956399359741
France,2021-11-05,51.51137513119711
France,2021-11-06,49.513398424388726
France,2021-11-07,51.07009183609719
France,2021-11-08,30.489615877892952
France,2021-11-09,35.52000692791173
France,2021-11-10,36.02895100069829
France,2021-11-11,50.57932886208983
France,2021-11-12,67.73715650023017
France,2021-11-13,67.03251410949703
France,2021-11-14,33.59615734812398
France,2021-11-15,37.26433475399157
France,2021-11-16,24.873271801753354
France,2021-11-17,41.794924928461825
France,2021-11-18,62.19581407030495
France,2021-11-19,66.11560621065274
France,2021-11-20,34.46803524377976
France,2021-11-21,35.91576080662656
France,2021-11-22,33.87994137591143
France,2021-11-23,40.03987803276266
France,2021-11-24,61.584643613473716
France,2021-11-25,54.24635832553496
France,2021-11-26,60.95359950673937
France,2021-11-27,51.443977550927045
France,2021-11-28,36.068094515615385
France,2021-11-29,34.72532239613836
France,2021-11-30,24.33023374028724
France,2021-12-01,61.35904435626808
France,2021-12-02,64.66181885590645
France,2021-12-03,61.00439304212683
France,2021-12-04,27.686179182513257
France,2021-12-05,60.965304592304534
France,2021-12-06,26.415144732473035
France,2021-12-07,29.371263686759974
France,2021-12-08,45.707103124527634
France,2021-12-09,47.53835933463971
France,2021-12-10,64.22658946699237
France,2021-12-11,57.67886502080052
France,2021-12-12,32.01268875292959
France,2021-12-13,35.65380705653414
France,2021-12-14,38.65521926232739
France,2021-12-15,30.74706102652452
France,2021-12-16,38.909657386145994
France,2021-12-17,60.81560869921679
France,2021-12-18,36.773512917321234
France,2021-12-19,66.3673744589012
France,2021-12-20,48.28194635723535
France,2021-12-21,41.064494486095
France,2021-12-22,45.62090522744365
France,2021-12-23,60.59578670373392
France,2021-12-24,51.04299370294871
France,2021-12-25,25.516116797945422
France,2021-12-26,71.68512186788779
France,2021-12-27,28.582798151593515
France,2021-12-28,72.79424025000792
France,2021-12-29,26.777348157536775
France,2021-12-30,64.56575021583838
France,2021-12-31,52.664942646529376
France,2022-01-01,51.2920352108094
France,2022-01-02,29.268981479998633
France,2022-01-03,37.823744529301315
France,2022-01-04,65.53817736544434
France,2022-01-05,71.51075525801619
France,2022-01-06,52.999612074228445
France,2022-01-07,44.032519252309925
France,2022-01-08,28.9490638569197
France,2022-01-09,61.236847650236435
France,2022-01-10,40.40137909461807
France,2022-01-11,28.860713179591635
France,2022-01-12,60.740875086038216
France,2022-01-13,51.45457322246219
France,2022-01-14,26.775620429400163
France,2022-01-15,32.012419649172585
France,2022-01-16,62.95810128541206
France,2022-01-17,29.64911211926048
France,2022-01-18,71.98625351722558
France,2022-01-19,42.83802744777245
France,2022-01-20,31.140456286086863
France,2022-01-21,66.76714104290747
France,2022-01-22,54.39708614945555
France,2022-01-23,42.913249722578634
France,2022-01-24,48.29504161097198
France,2022-01-25,27.843421925297704
France,2022-01-26,62.20437175835945
France,2022-01-27,46.40546972844063
France,2022-01-28,65.19381749440056
France,2022-01-29,60.695607652247034
France,2022-01-30,62.052600620534875
France,2022-01-31,69.81620639423936
France,2022-02-01,61.19565204015518
France,2022-02-02,49.79494536491057
France,2022-02-03,48.323066602190714
France,2022-02-04,33.70526660800816
France,2022-02-05,69.72966601701516
France,2022-02-06,68.85652091980235
France,2022-02-07,40.82252067957813
France,2022-02-08,74.67496881585832
France,2022-02-09,59.786278852705486
France,2022-02-10,53.827776331701195
France,2022-02-11,28.514046219564825
France,2022-02-12,48.72731345971026
France,2022-02-13,63.07909348343217
France,2022-02-14,32.672030207936444
France,2022-02-15,53.255985643258924
France,2022-02-16,80.0
France,2022-02-17,67.76120209254506
France,2022-02-18,58.41539552258953
France,2022-02-19,57.74653826809438
France,2022-02-20,30.450844606458887
France,2022-02-21,80.0
France,2022-02-22,80.0
France,2022-02-23,66.56938521102764
France,2022-02-24,33.78425704203942
France,2022-02-25,39.99261516634326
France,2022-02-26,38.70927973055812
France,2022-02-27,57.81010010523911
France,2022-02-28,40.20326007171278
France,2022-03-01,68.04105195186487
France,2022-03-02,59.578103500255175
France,2022-03-03,29.55828190913563
France,2022-03-04,71.16007395843927
France,2022-03-05,39.469886610271246
France,2022-03-06,76.04840586967084
France,2022-03-07,49.165112634571294
France,2022-03-08,48.304493566942256
France,2022-03-09,29.53186027440275
France,2022-03-10,80.0
France,2022-03-11,64.3850512380509
France,2022-03-12,53.51834963878746
France,2022-03-13,34.6637035992038
France,2022-03-14,69.79041733358918
France,2022-03-15,45.63318640053003
France,2022-03-16,80.0
France,2022-03-17,80.0
France,2022-03-18,72.3883853778434
France,2022-03-19,80.0
France,2022-03-20,35.61127111228126
France,2022-03-21,45.93701473560252
France,2022-03-22,44.44135403867957
France,2022-03-23,33.805948114944776
France,2022-03-24,80.0
France,2022-03-25,33.20646333816081
France,2022-03-26,80.0
France,2022-03-27,75.45560476232193
France,2022-03-28,52.20167841329898
France,2022-03-29,30.972799548999
France,2022-03-30,30.2645351179158
France,2022-03-31,42.169231057566
France,2022-04-01,59.63259480202759
France,2022-04-02,57.5703896889276
France,2022-04-03,65.33461310920863
France,2022-04-04,76.69914637254395
France,2022-04-05,52.99221873755643
France,2022-04-06,39.95200357831371
France,2022-04-07,78.78296435980249
France,2022-04-08,50.5443243568045
France,2022-04-09,47.842419385835726
France,2022-04-10,76.99660314034043
France,2022-04-11,80.0
France,2022-04-12,80.0
France,2022-04-13,39.01147646245933
France,2022-04-14,61.49359480766807
France,2022-04-15,36.40223542090985
France,2022-04-16,80.0
France,2022-04-17,44.0580377700133
France,2022-04-18,43.03140476304829
France,2022-04-19,80.0
France,2022-04-20,80.0
France,2022-04-21,74.25320007630592
France,2022-04-22,38.564412592721865
France,2022-04-23,61.320218975629906
France,2022-04-24,80.0
France,2022-04-25,66.9225762633945
France,2022-04-26,39.53717842052092
France,2022-04-27,42.060173118902064
France,2022-04-28,80.0
France,2022-04-29,64.49743147957396
France,2022-04-30,75.8471330699262
France,2022-05-01,55.00293915268308
France,2022-05-02,65.1498402821789
France,2022-05-03,80.0
France,2022-05-04,52.520202240083144
France,2022-05-05,74.4815926440246
France,2022-05-06,42.704102881897086
France,2022-05-07,39.5426567025572
France,2022-05-08,80.0
France,2022-05-09,80.0
France,2022-05-10,74.65511733282764
France,2022-05-11,42.124533602846405
France,2022-05-12,47.47168859768673
France,2022-05-13,80.0
France,2022-05-14,50.713670337824325
France,2022-05-15,80.0
France,2022-05-16,50.692955134720904
France,2022-05-17,80.0
France,2022-05-18,80.0
France,2022-05-19,35.20345365114546
France,2022-05-20,80.0
France,2022-05-21,43.51501441523646
France,2022-05-22,46.56418284650544
France,2022-05-23,62.58190784401222
France,2022-05-24,70.28357517863908
France,2022-05-25,54.00730162067018
France,2022-05-26,70.4376104438007
France,2022-05-27,43.99518915997856
France,2022-05-28,34.317583892834136
France,2022-05-29,70.48656475420401
France,2022-05-30,67.04766563151681
France,2022-05-31,78.51716162901104
France,2022-06-01,76.0032382960732
France,2022-06-02,80.0
France,2022-06-03,63.61276951671049
France,2022-06-04,33.75573311961136
France,2022-06-05,75.1884033261908
France,2022-06-06,78.26381981157435
France,2022-06-07,68.13371579271117
France,2022-06-08,79.4455653321132
France,2022-06-09,55.097757105498616
France,2022-06-10,43.470156313802306
France,2022-06-11,78.14155085147488
France,2022-06-12,50.07652804328353
France,2022-06-13,64.36006069482698
France,2022-06-14,66.83537204322512
France,2022-06-15,65.96096965661621
France,2022-06-16,74.255162112765
France,2022-06-17,35.84401609428065
France,2022-06-18,80.0
France,2022-06-19,80.0
France,2022-06-20,62.926369162315865
France,2022-06-21,47.07957506276564
France,2022-06-22,39.5680933906369
France,2022-06-23,80.0
France,2022-06-24,55.87976406316539
France,2022-06-25,49.969274390115956
France,2022-06-26,60.36487095590608
France,2022-06-27,75.08381613238969
France,2022-06-28,80.0
France,2022-06-29,78.90221777852713
France,2022-06-30,80.0
France,2022-07-01,49.666138486944966
France,2022-07-02,78.66283449324177
France,2022-07-03,41.657226269696324
France,2022-07-04,72.72666747900294
France,2022-07-05,75.33510897303215
France,2022-07-06,49.850116005818485
France,2022-07-07,62.15101116038921
France,2022-07-08,80.0
France,2022-07-09,45.323792857332144
France,2022-07-10,65.4154338331088
France,2022-07-11,80.0
France,2022-07-12,70.48844672451199
France,2022-07-13,80.0
France,2022-07-14,80.0
France,2022-07-15,49.61609342660722
France,2022-07-16,50.70613682862503
France,2022-07-17,80.0
France,2022-07-18,80.0
France,2022-07-19,39.71699743334899
France,2022-07-20,58.39737508934247
France,2022-07-21,63.88566017468994
France,2022-07-22,80.0
France,2022-07-23,65.72877881214028
France,2022-07-24,80.0
France,2022-07-25,80.0
France,2022-07-26,80.0
France,2022-07-27,80.0
France,2022-07-28,64.03821651787541
France,2022-07-29,40.7701361711412
France,2022-07-30,77.26599046052141
France,2022-07-31,62.12892368972175
France,2022-08-01,61.4348410750952
France,2022-08-02,80.0
France,2022-08-03,69.76748956239643
France,2022-08-04,80.0
France,2022-08-05,65.20737596695852
France,2022-08-06,47.317768124873105
France,2022-08-07,69.98609990664995
France,2022-08-08,80.0
France,2022-08-09,80.0
France,2022-08-10,51.590270545863106
France,2022-08-11,65.2431967204098
France,2022-08-12,80.0
France,2022-08-13,45.779510910529986
France,2022-08-14,55.4153427770728
France,2022-08-15,56.099586736171574
France,2022-08-16,78.92775293628819
France,2022-08-17,67.21211899469562
France,2022-08-18,42.852442808326565
France,2022-08-19,80.0
France,2022-08-20,44.39166976094314
France,2022-08-21,80.0
France,2022-08-22,74.82072265079371
France,2022-08-23,73.92894835796325
France,2022-08-24,42.278470274792625
France,2022-08-25,80.0
France,2022-08-26,69.56962331662301
France,2022-08-27,68.15073794696936
France,2022-08-28,80.0
France,2022-08-29,80.0
France,2022-08-30,38.67900051172534
France,2022-08-31,47.01698777048114
France,2022-09-01,55.45982202960746
France,2022-09-02,80.0
France,2022-09-03,80.0
France,2022-09-04,80.0
France,2022-09-05,80.0
France,2022-09-06,80.0
France,2022-09-07,66.55024797057621
France,2022-09-08,64.224853829931
France,2022-09-09,80.0
France,2022-09-10,56.205236880679465
France,2022-09-11,73.3374521112962
France,2022-09-12,53.04647981449988
France,2022-09-13,80.0
France,2022-09-14,69.5377108032015
France,2022-09-15,54.64774509430453
France,2022-09-16,80.0
France,2022-09-17,57.263175754385806
France,2022-09-18,80.0
France,2022-09-19,66.89327184180563
France,2022-09-20,80.0
France,2022-09-21,65.33743317846806
France,2022-09-22,80.0
France,2022-09-23,80.0
France,2022-09-24,80.0
France,2022-09-25,80.0
France,2022-09-26,46.82632841354808
France,2022-09-27,80.0
France,2022-09-28,80.0
France,2022-09-29,80.0
France,2022-09-30,80.0
France,2022-10-01,54.95467244697252
France,2022-10-02,80.0
France,2022-10-03,46.38927981826657
France,2022-10-04,80.0
France,2022-10-05,71.53838980304107
France,2022-10-06,51.356574040296465
France,2022-10-07,80.0
France,2022-10-08,80.0
France,2022-10-09,80.0
France,2022-10-10,80.0
France,2022-10-11,80.0
France,2022-10-12,80.0
France,2022-10-13,48.184460097456494
France,2022-10-14,80.0
France,2022-10-15,80.0
France,2022-10-16,80.0
France,2022-10-17,80.0
France,2022-10-18,80.0
France,2022-10-19,75.90615101087617
France,2022-10-20,80.0
France,2022-10-21,77.41973438015178
France,2022-10-22,80.0
France,2022-10-23,70.28150282210434
France,2022-10-24,80.0
France,2022-10-25,80.0
France,2022-10-26,80.0
France,2022-10-27,80.0
France,2022-10-28,64.80897460764386
France,2022-10-29,80.0
France,2022-10-30,80.0
France,2022-10-31,41.21199366209396
France,2022-11-01,51.6018228327768
France,2022-11-02,50.511512417738246
France,2022-11-03,80.0
France,2022-11-04,80.0
France,2022-11-05,80.0
France,2022-11-06,80.0
France,2022-11-07,78.8620975670588
France,2022-11-08,80.0
France,2022-11-09,54.32945438646345
France,2022-11-10,72.53412697291556
France,2022-11-11,79.62099742002003
France,2022-11-12,65.87281754724975
France,2022-11-13,71.96819158494033
France,2022-11-14,47.80929895864939
France,2022-11-15,57.7930412064234
France,2022-11-16,69.26267811543396
France,2022-11-17,80.0
France,2022-11-18,56.71553018744199
France,2022-11-19,70.44047911548749
France,2022-11-20,47.0578600068047
France,2022-11-21,80.0
France,2022-11-22,80.0
France,2022-11-23,80.0
France,2022-11-24,80.0
France,2022-11-25,65.81467260250918
France,2022-11-26,53.44041452302923
France,2022-11-27,55.110987305673916
France,2022-11-28,80.0
France,2022-11-29,80.0
France,2022-11-30,45.73871741181307
France,2022-12-01,53.74416912580598
France,2022-12-02,80.0
France,2022-12-03,59.882316843197934
France,2022-12-04,80.0
France,2022-12-05,80.0
France,2022-12-06,80.0
France,2022-12-07,80.0
France,2022-12-08,64.34094218877945
France,2022-12-09,80.0
France,2022-12-10,80.0
France,2022-12-11,74.37896582961625
France,2022-12-12,80.0
France,2022-12-13,80.0
France,2022-12-14,55.59202698818484
France,2022-12-15,80.0
France,2022-12-16,72.87864765113069
France,2022-12-17,80.0
France,2022-12-18,44.669561936282186
France,2022-12-19,80.0
France,2022-12-20,52.03007444559697
France,2022-12-21,48.795933858652056
France,2022-12-22,80.0
France,2022-12-23,80.0
France,2022-12-24,80.0
France,2022-12-25,80.0
France,2022-12-26,80.0
France,2022-12-27,80.0
France,2022-12-28,71.71792890036818
France,2022-12-29,46.818766112792524
France,2022-12-30,63.73300058527375
France,2022-12-31,64.50237219974244
Germany,2020-08-09,0.0
Germany,2020-08-10,0.14434627330404629
Germany,2020-08-11,0.26096855973262956
Germany,2020-08-12,0.43078687356155765
Germany,2020-08-13,0.5994438360452001
Germany,2020-08-14,0.4668895020435222
Germany,2020-08-15,0.4362439900081828
Germany,2020-08-16,0.7420029128786744
Germany,2020-08-17,1.1049075311584948
Germany,2020-08-18,0.8691586749131204
Germany,2020-08-19,1.0053993025722536
Germany,2020-08-20,0.6978830165206095
Germany,2020-08-21,1.1045465910813133
Germany,2020-08-22,1.1530932527511515
Germany,2020-08-23,1.1923639040116294
Germany,2020-08-24,2.0809480048862996
Germany,2020-08-25,0.8948822931397328
Germany,2020-08-26,2.50265021092549
Germany,2020-08-27,0.9148442854916449
Germany,2020-08-28,2.7466286265046373
Germany,2020-08-29,2.0960950056770873
Germany,2020-08-30,2.5251350132402433
Germany,2020-08-31,1.511692269329271
Germany,2020-09-01,2.6546865397381962
Germany,2020-09-02,3.3166984044665577
Germany,2020-09-03,1.5987003495841292
Germany,2020-09-04,1.630412191910554
Germany,2020-09-05,2.1707403547035766
Germany,2020-09-06,1.8528324989311147
Germany,2020-09-07,1.7708729594707067
Germany,2020-09-08,3.5349571079558753
Germany,2020-09-09,2.2128625031287212
Germany,2020-09-10,3.734447678086356
Germany,2020-09-11,4.494366449482193
Germany,2020-09-12,3.9168842908042016
Germany,2020-09-13,2.167784744703903
Germany,2020-09-14,3.864879266570802
Germany,2020-09-15,3.306426131582738
Germany,2020-09-16,3.20480955954548
Germany,2020-09-17,3.1922727276563454
Germany,2020-09-18,5.717728895278582
Germany,2020-09-19,5.0942805723786835
Germany,2020-09-20,2.6621649162372387
Germany,2020-09-21,4.196823562849595
Germany,2020-09-22,3.6001815311172463
Germany,2020-09-23,6.650722406456812
Germany,2020-09-24,6.798933275584579
Germany,2020-09-25,3.851812029365264
Germany,2020-09-26,4.090142957498182
Germany,2020-09-27,5.387129614969074
Germany,2020-09-28,4.8965350716375005
Germany,2020-09-29,3.6368144480080513
Germany,2020-09-30,6.034143268340779
Germany,2020-10-01,4.420881812538764
Germany,2020-10-02,6.230069090993704
Germany,2020-10-03,4.860248372802898
Germany,2020-10-04,6.721175405595121
Germany,2020-10-05,6.656456984071008
Germany,2020-10-06,5.851113984341804
